Condition;Area;Feret;AR
Data1;38;8.06226;1.08086
Data1;798;41.34005;1.59548
Data1;60;10.81665;1.27427
Data1;86;12.08305;1.1572200000000001
Data1;413;33.10589;1.86601
Data1;71;10.77033;1.0646200000000001
Data1;501;36.87818;1.9523400000000002
Data1;66;10.295630000000001;1.06158
Data1;54;9.21954;1.05071
Data1;48;8.94427;1.07874
Data1;75;11.6619;1.18042
Data1;34;7.81025;1.1815
Data1;42;8.60233;1.0635
Data1;73;10.81665;1.05399
Data1;32;7.81025;1.05999
Data1;35;7.81025;1.14531
Data1;42;8.60233;1.1638899999999999
Data1;22;6.4031199999999995;1.05946
Data1;68;10.63015;1.02157
Data1;213;19.41649;1.2318799999999999
Data1;31;7.81025;1.0836299999999999
Data1;28;7.07107;1.00495
Data1;42;8.60233;1.12939
Data1;39;8.544;1.08669
Data1;267;28.301940000000002;2.18545
Data1;56;9.43398;1.00509
Data1;32;7.81025;1.0751
Data1;37;8.06226;1.13937
Data1;107;16.401220000000002;1.80077
Data1;440;32.802440000000004;1.40301
Data1;35;7.81025;1.0889799999999998
Data1;261;19.69772;1.02291
Data1;41;8.48528;1.00644
Data1;52;9.43398;1.06656
Data1;179;21.93171;2.10127
Data1;312;21.63331;1.0487
Data1;39;9.21954;1.29561
Data1;43;8.60233;1.08297
Data1;42;8.60233;1.1233799999999998
Data1;29;7.2111;1.04369
Data1;36;7.81025;1.10541
Data1;29;7.2111;1.06005
Data1;73;10.81665;1.01958
Data1;65;10.0;1.0029
Data1;89;12.08305;1.04956
Data1;1003;50.119859999999996;2.08787
Data1;53;9.89949;1.05984
Data1;39;8.544;1.15126
Data1;26;7.07107;1.13113
Data1;92;12.206560000000001;1.11332
Data1;47;9.21954;1.1485
Data1;45;8.60233;1.07361
Data1;1509;62.20129;1.9715099999999999
Data1;86;11.6619;1.05334
Data1;176;21.58703;1.8608799999999999
Data1;158;21.54066;2.35541
Data1;79;11.40175;1.16565
Data1;49;9.21954;1.06971
Data1;93;12.206560000000001;1.02855
Data1;142;20.0;2.03622
Data1;33;7.6157699999999995;1.07074
Data1;62;10.81665;1.25696
Data1;197;18.68154;1.32113
Data1;174;16.15549;1.05467
Data1;149;20.80865;2.25786
Data1;32;7.81025;1.14825
Data1;42;8.60233;1.0818299999999998
Data1;160;21.18962;2.19795
Data1;40;8.60233;1.1471200000000001
Data1;189;21.58703;2.04788
Data1;46;8.60233;1.03321
Data1;84;11.6619;1.05562
Data1;55;13.45362;2.35734
Data1;54;10.0;1.123
Data1;74;11.18034;1.1016
Data1;87;11.7047;1.02515
Data1;2823;75.9276;1.5110299999999999
Data1;43;9.21954;1.17727
Data1;643;38.32754;1.8153599999999999
Data1;35;8.06226;1.20109
Data1;47;8.94427;1.08918
Data1;192;17.20465;1.10214
Data1;60;10.77033;1.34043
Data1;231;28.79236;2.52668
Data1;37;8.06226;1.12988
Data1;67;10.63015;1.0033299999999998
Data1;161;21.0238;2.15352
Data1;349;23.021729999999998;1.06755
Data1;18;5.83095;1.13715
Data1;33;7.81025;1.23724
Data1;112;13.0384;1.0187899999999999
Data1;60;10.0;1.06132
Data1;177;25.80698;2.77984
Data1;58;9.84886;1.1192
Data1;31;7.6157699999999995;1.08218
Data1;32;7.6157699999999995;1.1006
Data1;25;6.7082;1.08229
Data1;29;7.2111;1.06293
Data1;89;16.643320000000003;2.08905
Data1;70;10.81665;1.05745
Data1;89;12.80625;1.15771
Data1;36;7.81025;1.10541
Data1;256;22.2036;1.3135
Data1;675;44.40721;1.7713299999999998
Data1;179;17.88854;1.25915
Data1;59;10.44031;1.2150299999999998
Data1;244;28.4605;2.35228
Data1;32;7.81025;1.14885
Data1;38;8.06226;1.01929
Data1;138;15.264339999999999;1.11145
Data1;59;10.0;1.08398
Data1;23;6.7082;1.21002
Data1;78;11.18034;1.07361
Data1;135;16.27882;1.30734
Data1;36;8.06226;1.11496
Data1;49;9.21954;1.12132
Data1;110;13.60147;1.0992600000000001
Data1;43;8.60233;1.00201
Data1;30;7.81025;1.22424
Data1;56;10.0;1.14832
Data1;47;8.94427;1.08918
Data1;67;15.55635;2.68242
Data1;23;6.7082;1.07045
Data1;49;9.43398;1.07418
Data1;173;16.15549;1.05451
Data1;28;7.81025;1.26587
Data1;106;12.80625;1.0653299999999999
Data1;96;13.60147;1.3683100000000001
Data1;76;11.18034;1.1095899999999999
Data1;41;8.60233;1.15639
Data1;29;7.2111;1.07618
Data1;32;7.81025;1.1831
Data1;105;15.13275;1.57664
Data1;46;8.60233;1.07695
Data1;123;13.92839;1.07897
Data1;54;9.43398;1.05649
Data1;55;10.0;1.04641
Data1;35;7.81025;1.03406
Data1;84;14.42221;1.78425
Data1;109;17.804489999999998;2.03865
Data1;347;28.4605;1.79394
Data1;29;7.2111;1.07685
Data1;176;22.02272;2.2185200000000003
Data1;689;49.16299;1.84097
Data1;33;7.81025;1.03511
Data1;23;7.07107;1.06514
Data1;74;11.40175;1.1124
Data1;26;7.2111;1.14795
Data1;35;8.60233;1.27036
Data1;89;11.7047;1.04821
Data1;32;7.81025;1.12836
Data1;58;9.84886;1.09228
Data1;45;8.60233;1.05806
Data1;42;8.60233;1.05695
Data1;33;8.48528;1.24814
Data1;30;7.2111;1.00385
Data1;200;22.80351;2.01194
Data1;27;7.2111;1.10683
Data1;44;8.60233;1.07677
Data1;1064;62.369859999999996;3.06872
Data1;38;8.06226;1.0278
Data1;72;12.08305;1.3837
Data1;71;10.63015;1.04005
Data1;31;7.81025;1.08366
Data1;809;36.34556;1.26508
Data1;59;9.84886;1.0845200000000002
Data1;44;8.60233;1.09999
Data1;278;22.2036;1.20184
Data1;32;7.81025;1.15662
Data1;189;20.22375;1.63865
Data1;79;11.6619;1.13373
Data1;240;19.69772;1.15977
Data1;24;6.7082;1.1095899999999999
Data1;41;8.246210000000001;1.0255299999999998
Data1;40;8.48528;1.0530899999999999
Data1;89;12.206560000000001;1.04064
Data1;123;18.60108;2.04435
Data1;116;18.43909;2.47341
Data1;95;13.0384;1.17042
Data1;141;16.492420000000003;1.3825399999999999
Data1;190;17.49286;1.06971
Data1;181;16.55295;1.0419399999999999
Data1;3042;110.16805;3.25411
Data1;54;9.48683;1.12608
Data1;97;12.206560000000001;1.04694
Data1;58;9.84886;1.09228
Data1;36;8.06226;1.15734
Data1;196;19.31321;1.46297
Data1;410;27.85678;1.38684
Data1;50;10.81665;1.5533700000000001
Data1;69;10.63015;1.0357299999999998
Data1;49;9.48683;1.1781
Data1;68;10.77033;1.11534
Data1;56;10.0;1.19416
Data1;33;7.6157699999999995;1.16649
Data1;41;8.60233;1.28724
Data1;36;7.81025;1.09924
Data1;46;8.60233;1.02514
Data1;22;6.4031199999999995;1.10141
Data1;54;9.43398;1.04122
Data1;38;8.60233;1.1849100000000001
Data1;259;24.041629999999998;1.46486
Data1;179;21.9545;2.01775
Data1;71;10.81665;1.0300200000000002
Data1;63;10.0;1.03758
Data1;154;15.6205;1.04114
Data1;95;17.08801;2.34995
Data1;183;23.021729999999998;2.0668900000000003
Data1;36;7.81025;1.0828200000000001
Data1;37;7.81025;1.0396299999999998
Data1;42;9.21954;1.10611
Data1;135;19.41649;2.0684299999999998
Data1;41;8.60233;1.28724
Data1;28;7.2111;1.11961
Data1;51;9.21954;1.03945
Data1;66;12.206560000000001;1.45045
Data1;84;15.81139;2.3347700000000002
Data1;94;12.206560000000001;1.04361
Data1;180;19.23538;1.45566
Data1;66;10.295630000000001;1.03884
Data1;34;7.81025;1.08402
Data1;81;11.40175;1.04919
Data1;66;10.295630000000001;1.0231
Data1;40;8.60233;1.0965799999999999
Data1;39;8.48528;1.11601
Data1;159;20.80865;1.5467799999999998
Data1;193;18.35756;1.20708
Data1;34;7.6157699999999995;1.13995
Data1;49;9.21954;1.07362
Data1;34;7.81025;1.07582
Data1;73;11.40175;1.0796
Data1;80;11.40175;1.07385
Data1;31;7.81025;1.1366100000000001
Data1;90;12.206560000000001;1.13182
Data1;46;8.94427;1.1381
Data1;171;17.46425;1.2666899999999999
Data1;209;17.88854;1.03649
Data1;88;16.401220000000002;2.05709
Data1;739;46.043459999999996;2.1545799999999997
Data1;24;7.07107;1.20338
Data1;103;16.76305;2.1271299999999997
Data1;78;12.206560000000001;1.18311
Data1;158;16.643320000000003;1.25052
Data1;29;7.81025;1.26639
Data1;394;26.4764;1.30359
Data1;24;6.7082;1.16307
Data1;93;12.36932;1.17543
Data1;40;8.48528;1.04071
Data1;37;8.06226;1.05807
Data1;48;12.72792;2.2255
Data1;380;25.96151;1.33227
Data1;63;10.295630000000001;1.07621
Data1;46;8.94427;1.1196700000000002
Data1;286;21.840329999999998;1.20508
Data1;53;9.48683;1.1249
Data1;40;8.06226;1.0548600000000001
Data1;80;13.0;1.48856
Data1;53;9.48683;1.08818
Data1;59;10.0;1.06941
Data1;24;7.07107;1.24568
Data1;31;7.81025;1.16326
Data1;33;7.81025;1.13053
Data1;2230;99.08582;3.12772
Data1;135;21.18962;2.54157
Data1;69;10.63015;1.0345799999999998
Data1;61;10.295630000000001;1.13175
Data1;378;26.62705;1.3276
Data1;43;8.544;1.0774700000000001
Data1;52;10.44031;1.43503
Data1;28;7.2111;1.1441700000000001
Data1;23;7.07107;1.16307
Data1;55;10.0;1.10178
Data1;137;15.6205;1.2640799999999999
Data1;166;23.76973;2.72554
Data1;44;8.60233;1.0327899999999999
Data1;53;9.48683;1.1167799999999999
Data1;479;49.40648;2.30231
Data1;148;16.55295;1.2656
Data1;46;8.60233;1.07555
Data1;187;17.0;1.04502
Data1;1363;63.07139;2.02789
Data1;72;10.81665;1.0496299999999998
Data1;264;24.20744;1.19222
Data1;48;8.94427;1.07874
Data1;1133;72.11103;3.9285699999999997
Data1;36;8.06226;1.0576299999999998
Data1;55;9.43398;1.038
Data1;50;9.43398;1.11284
Data1;186;18.43909;1.21661
Data1;51;9.21954;1.08608
Data1;128;19.23538;2.30565
Data1;41;8.544;1.1274899999999999
Data1;24;7.07107;1.1568200000000002
Data1;558;30.46309;1.26334
Data1;632;31.241;1.09723
Data1;31;7.81025;1.17256
Data1;88;11.7047;1.05977
Data1;55;9.48683;1.05979
Data1;20;6.0827599999999995;1.00814
Data1;420;30.232429999999997;1.2784200000000001
Data1;74;11.18034;1.1274899999999999
Data1;22;6.4031199999999995;1.15622
Data1;51;9.48683;1.1126
Data1;67;10.81665;1.10833
Data1;411;24.41311;1.00702
Data1;184;17.804489999999998;1.20547
Data1;838;38.07887;1.28834
Data1;45;8.60233;1.0760299999999998
Data1;26;6.7082;1.14898
Data1;35;7.81025;1.00865
Data1;28;7.07107;1.00495
Data1;36;8.06226;1.09636
Data1;19;6.4031199999999995;1.24393
Data1;106;13.0384;1.07189
Data1;40;8.60233;1.11779
Data1;60;10.0;1.0998299999999999
Data1;29;7.81025;1.10681
Data1;30;7.2801100000000005;1.06636
Data1;56;10.0;1.14832
Data1;116;13.60147;1.07325
Data1;82;11.7047;1.0867200000000001
Data1;682;41.14608;1.97724
Data1;1004;38.60052;1.03977
Data1;176;16.492420000000003;1.07399
Data1;112;13.0384;1.05325
Data1;54;10.0;1.07408
Data1;32;7.6157699999999995;1.1018299999999999
Data1;52;9.48683;1.10835
Data1;56;10.0;1.06138
Data1;277;31.400640000000003;3.01839
Data1;186;17.20465;1.0569899999999999
Data1;86;12.64911;1.2577
Data1;324;22.671570000000003;1.0868799999999998
Data1;59;10.0;1.05236
Data1;45;8.60233;1.05015
Data1;189;21.63331;1.8762
Data1;771;36.359320000000004;1.31754
Data1;62;10.295630000000001;1.13545
Data1;38;8.06226;1.0826200000000001
Data1;53;9.43398;1.08113
Data1;92;12.206560000000001;1.0747200000000001
Data1;66;10.81665;1.13533
Data1;28;7.07107;1.00495
Data1;96;12.206560000000001;1.0369
Data1;55;10.0;1.10932
Data1;90;15.81139;2.1417599999999997
Data1;37;7.81025;1.81886
Data1;32;7.81025;1.21594
Data1;326;23.43075;1.17422
Data1;42;8.60233;1.14927
Data1;36;7.81025;1.02524
Data1;115;13.60147;1.03831
Data1;34;7.81025;1.14219
Data1;22;6.4031199999999995;1.05946
Data1;197;27.294690000000003;2.73603
Data1;130;20.61553;2.4567099999999997
Data1;47;8.60233;1.03675
Data1;65;10.295630000000001;1.06138
Data1;111;18.60108;2.41394
Data1;47;8.94427;1.1548200000000002
Data1;113;13.0384;1.0357100000000001
Data1;56;9.48683;1.07101
Data1;35;8.06226;1.20109
Data1;33;7.6157699999999995;1.09046
Data1;66;10.295630000000001;1.0474299999999999
Data1;114;13.41641;1.0545
Data1;107;13.0384;1.02498
Data1;56;10.0;1.1050200000000001
Data1;365;33.24154;1.77929
Data1;122;13.892439999999999;1.07839
Data1;32;7.6157699999999995;1.12164
Data1;196;21.63331;1.53383
Data1;111;13.0384;1.0267899999999999
Data1;586;41.88078;2.20825
Data1;39;8.60233;1.12676
Data1;56;9.84886;1.10506
Data1;41;8.48528;1.00644
Data1;655;41.6173;2.07197
Data1;58;10.0;1.1016700000000001
Data1;183;23.853720000000003;2.3233
Data1;205;17.72005;1.07093
Data1;32;7.2111;1.0
Data1;26;6.7082;1.1835200000000001
Data1;49;8.94427;1.0370700000000002
Data1;388;30.610459999999996;1.83149
Data1;69;10.81665;1.1583
Data1;30;7.81025;1.1340700000000001
Data1;52;9.43398;1.1168799999999999
Data1;139;18.110770000000002;1.68108
Data1;31;7.81025;1.1837
Data1;37;8.48528;1.0977299999999999
Data1;52;10.0;1.15934
Data1;37;9.21954;1.29998
Data1;32;7.81025;1.13831
Data1;42;8.60233;1.10824
Data1;680;52.7731;2.28588
Data1;466;26.92582;1.11707
Data1;34;7.81025;1.0038799999999999
Data1;56;10.0;1.1651200000000002
Data1;463;32.695570000000004;1.69039
Data1;48;8.94427;1.04501
Data1;103;12.80625;1.0707200000000001
Data1;54;10.0;1.1419700000000002
Data1;48;9.21954;1.08371
Data1;57;10.0;1.14185
Data1;33;7.6157699999999995;1.12652
Data1;189;21.260289999999998;1.7035
Data1;36;7.81025;1.07142
Data1;52;9.21954;1.02156
Data1;93;12.52996;1.11865
Data1;29;7.81025;1.0783
Data1;55;10.0;1.18059
Data1;126;13.60147;1.0212
Data1;34;7.6157699999999995;1.15593
Data1;983;46.872170000000004;1.75665
Data1;80;11.40175;1.07293
Data1;36;8.06226;1.0576299999999998
Data1;343;26.076810000000002;1.42364
Data1;25;7.81025;1.2102700000000002
Data1;36;7.6157699999999995;1.04978
Data1;78;11.6619;1.1659
Data1;36;8.06226;1.18088
Data1;52;9.43398;1.08827
Data1;23;7.07107;1.0709799999999998
Data1;209;18.35756;1.1254600000000001
Data1;121;13.60147;1.0888200000000001
Data1;1160;40.80441;1.0638299999999998
Data1;50;9.43398;1.10191
Data1;849;46.23851;2.06323
Data1;46;8.60233;1.0745200000000001
Data1;79;11.18034;1.03081
Data1;33;8.48528;1.27611
Data1;29;7.2111;1.12358
Data1;75;11.18034;1.09216
Data1;67;10.295630000000001;1.02597
Data1;490;29.83287;1.3797
Data1;30;7.2111;1.00385
Data1;47;8.94427;1.09569
Data1;24;7.2111;1.13791
Data1;29;7.2111;1.0453299999999999
Data1;129;18.38478;2.01728
Data1;44;8.60233;1.14852
Data1;47;8.94427;1.08918
Data1;41;8.60233;1.0918700000000001
Data1;71;10.81665;1.09454
Data1;28;7.07107;1.00496
Data1;77;11.40175;1.07264
Data1;93;12.206560000000001;1.08572
Data1;368;27.313;1.5031700000000001
Data1;35;8.06226;1.14323
Data1;125;19.20937;1.9948099999999998
Data1;569;46.8615;2.69895
Data1;74;11.18034;1.06817
Data1;143;14.86607;1.07644
Data1;36;8.06226;1.04633
Data1;213;26.0;2.26667
Data1;49;9.21954;1.10525
Data1;46;8.94427;1.0583799999999999
Data1;85;12.80625;1.23575
Data1;446;33.24154;1.76194
Data1;74;10.81665;1.04021
Data1;24;6.7082;1.12741
Data1;87;11.7047;1.01407
Data1;66;11.7047;1.5198399999999999
Data1;33;7.81025;1.0957299999999999
Data1;22;6.4031199999999995;1.10141
Data1;36;7.6157699999999995;1.04978
Data1;30;7.81025;1.17489
Data1;267;20.24846;1.10838
Data1;39;8.60233;1.1742299999999999
Data1;37;8.06226;1.0553299999999999
Data1;31;7.6157699999999995;1.1683299999999999
Data1;206;22.2036;1.60348
Data1;24;6.7082;1.16907
Data1;2027;55.47071;1.12973
Data1;75;11.6619;1.16349
Data1;159;16.15549;1.15733
Data1;53;9.21954;1.04823
Data1;47;8.60233;1.04199
Data1;129;14.212670000000001;1.05656
Data1;32;7.81025;1.12232
Data1;64;10.295630000000001;1.06609
Data1;25;7.07107;1.10504
Data1;33;7.6157699999999995;1.16649
Data1;43;8.60233;1.0465
Data1;47;8.60233;1.0019
Data1;59;10.0;1.0817700000000001
Data1;296;20.80865;1.01805
Data1;22;6.4031199999999995;1.06766
Data1;34;7.81025;1.1385
Data1;108;13.0384;1.04554
Data1;59;10.295630000000001;1.17523
Data1;30;7.6157699999999995;1.08859
Data1;524;30.88689;1.35243
Data1;67;10.81665;1.25719
Data1;25;7.2111;1.1849100000000001
Data1;46;9.21954;1.07904
Data1;26;7.2111;1.0356100000000001
Data1;29;7.81025;1.10681
Data1;48;8.94427;1.0227600000000001
Data1;669;34.4093;1.27806
Data1;847;55.7315;2.96583
Data1;127;16.27882;1.4359600000000001
Data1;63;10.295630000000001;1.13204
Data1;27;7.07107;1.05255
Data1;78;11.40175;1.1358700000000002
Data1;43;8.60233;1.08771
Data1;33;7.6157699999999995;1.0691700000000002
Data1;65;10.63015;1.06492
Data1;31;7.2111;1.05777
Data1;65;10.198039999999999;1.03241
Data1;38;8.06226;1.07765
Data1;47;8.94427;1.02804
Data1;80;11.40175;1.01815
Data1;27;7.2111;1.10618
Data1;379;27.313;1.50058
Data1;39;8.60233;1.0992899999999999
Data1;44;8.60233;1.03187
Data1;103;12.36932;1.0146899999999999
Data1;81;11.40175;1.0657299999999998
Data1;34;7.81025;1.0675700000000001
Data1;29;7.2801100000000005;1.13989
Data1;119;16.12452;1.52219
Data1;74;11.40175;1.16962
Data1;35;7.81025;1.05341
Data1;96;13.341660000000001;1.32415
Data1;56;9.43398;1.0119
Data1;33;7.81025;1.14037
Data1;36;8.06226;1.1857
Data1;56;9.48683;1.04141
Data1;96;16.76305;2.31967
Data1;50;9.21954;1.03301
Data1;31;7.2111;1.05777
Data1;44;8.60233;1.0119
Data1;59;10.0;1.13014
Data1;32;7.6157699999999995;1.1357899999999999
Data1;226;28.3196;2.3420099999999997
Data1;63;10.295630000000001;1.0518299999999998
Data1;37;8.48528;1.1236
Data1;94;12.206560000000001;1.09315
Data1;80;16.97056;2.41075
Data1;538;36.891729999999995;1.93072
Data1;77;11.40175;1.08244
Data1;64;11.40175;1.40355
Data1;76;12.08305;1.40091
Data1;39;8.60233;1.07044
Data1;65;10.295630000000001;1.0790799999999998
Data1;95;12.80625;1.16676
Data1;436;25.55386;1.1032600000000001
Data1;204;17.49286;1.0326899999999999
Data1;141;16.492420000000003;1.38478
Data1;42;8.60233;1.1233799999999998
Data1;30;7.2801100000000005;1.1180299999999999
Data1;472;28.4605;1.25312
Data1;36;8.06226;1.05645
Data1;521;27.80288;1.08057
Data1;78;10.81665;1.00556
Data1;45;8.94427;1.18648
Data1;66;11.40175;1.34873
Data1;536;36.87818;1.981
Data1;71;10.81665;1.07003
Data1;34;8.06226;1.0994
Data1;30;7.2111;1.00385
Data1;48;8.94427;1.08181
Data1;64;10.77033;1.26579
Data1;205;18.02776;1.07251
Data1;53;9.43398;1.0548899999999999
Data1;50;9.21954;1.0763
Data1;537;32.44996;1.40921
Data1;31;7.6157699999999995;1.1559
Data1;31;7.6157699999999995;1.1683299999999999
Data1;437;33.01515;1.90785
Data1;146;20.61553;2.1421900000000003
Data1;23;6.7082;1.08389
Data1;22;6.7082;1.31112
Data1;223;18.38478;1.0649899999999999
Data1;353;27.20294;1.54348
Data1;73;10.77033;1.0497299999999998
Data1;61;10.0;1.06251
Data1;29;7.2111;1.06445
Data1;54;9.43398;1.05649
Data1;33;7.81025;1.05673
Data1;41;8.60233;1.10162
Data1;68;10.63015;1.1026799999999999
Data1;235;27.78489;1.9878
Data1;22;6.7082;1.13758
Data1;22;7.07107;1.24948
Data1;35;7.81025;1.06548
Data1;41;8.60233;1.12701
Data1;44;8.544;1.1183
Data1;43;8.60233;1.08771
Data1;47;8.94427;1.08918
Data1;130;13.92839;1.0472700000000001
Data1;33;7.81025;1.07074
Data1;91;12.206560000000001;1.11629
Data1;31;7.81025;1.2912700000000001
Data1;28;7.07107;1.00496
Data1;73;12.206560000000001;1.37772
Data1;79;11.40175;1.1043399999999999
Data1;55;10.0;1.11356
Data1;48;8.94427;1.10012
Data1;107;13.60147;1.2038
Data1;48;10.0;1.37248
Data1;85;12.206560000000001;1.1924700000000001
Data1;47;8.94427;1.05621
Data1;63;10.295630000000001;1.1121
Data1;74;10.81665;1.0772899999999999
Data1;60;10.81665;1.18756
Data1;53;9.43398;1.04091
Data1;41;8.60233;1.14018
Data1;2679;64.93843000000001;1.18465
Data1;35;7.81025;1.06323
Data1;45;10.295630000000001;1.4865
Data1;69;10.44031;1.0268899999999999
Data1;69;10.63015;1.03253
Data1;24;6.7082;1.22197
Data1;134;14.212670000000001;1.00215
Data1;85;11.7047;1.06589
Data1;29;7.2111;1.06293
Data1;50;9.21954;1.07213
Data1;86;11.6619;1.05593
Data1;121;18.02776;2.04192
Data1;595;29.41088;1.05529
Data1;25;7.2111;1.08081
Data1;37;8.06226;1.0872899999999999
Data1;139;14.42221;1.01542
Data1;193;23.021729999999998;2.12434
Data1;211;22.135939999999998;1.7603400000000002
Data1;25;6.7082;1.02614
Data1;66;10.295630000000001;1.06011
Data1;661;40.81666;1.8507099999999999
Data1;28;7.2111;1.1441700000000001
Data1;57;13.60147;2.4508400000000004
Data1;1515;71.70076999999999;2.8056099999999997
Data1;45;8.60233;1.0825
Data1;91;12.80625;1.20882
Data1;62;10.295630000000001;1.1342
Data1;28;7.2111;1.05529
Data1;29;7.2111;1.06445
Data1;31;7.81025;1.0723
Data1;141;15.264339999999999;1.12234
Data1;95;12.206560000000001;1.03198
Data1;329;24.33105;1.28662
Data1;28;7.2111;1.05529
Data1;225;25.80698;1.53301
Data1;66;10.295630000000001;1.03149
Data1;53;9.48683;1.04755
Data1;69;11.40175;1.32398
Data1;87;11.7047;1.08745
Data1;235;19.31321;1.1423299999999998
Data1;68;10.44031;1.0317
Data1;100;12.64911;1.0982100000000001
Data1;575;30.59412;1.21535
Data1;43;8.60233;1.115
Data1;59;10.198039999999999;1.1466
Data1;86;11.6619;1.0282
Data1;26;7.2801100000000005;1.34856
Data1;376;28.86174;1.46656
Data1;33;7.81025;1.12439
Data1;48;10.44031;1.52134
Data1;35;8.06226;1.15828
Data1;62;11.40175;1.33435
Data1;25;7.07107;1.19881
Data1;234;20.0;1.1450799999999999
Data1;52;9.89949;1.14886
Data1;83;11.7047;1.10051
Data1;486;32.44996;1.62975
Data1;161;15.652479999999999;1.04389
Data1;46;8.60233;1.07769
Data1;121;13.60147;1.0561
Data1;174;16.401220000000002;1.04701
Data1;41;8.60233;1.03577
Data1;26;6.7082;1.14898
Data1;3370;87.61849000000001;1.17699
Data1;124;15.264339999999999;1.22946
Data1;49;9.21954;1.16852
Data1;221;18.35756;1.01482
Data1;406;24.20744;1.01781
Data1;27;7.2111;1.03011
Data1;62;10.81665;1.24448
Data1;543;31.906109999999998;1.30971
Data1;144;16.55295;1.3303
Data1;39;8.60233;1.16985
Data1;116;13.45362;1.0167700000000002
Data1;45;8.60233;1.0
Data1;60;10.0;1.09521
Data1;49;9.21954;1.14373
Data1;58;10.0;1.06881
Data1;68;10.63015;1.07962
Data1;180;16.55295;1.04662
Data1;61;10.81665;1.36016
Data1;43;8.60233;1.08297
Data1;87;12.52996;1.20069
Data1;45;8.94427;1.05326
Data1;50;9.43398;1.10523
Data1;63;10.295630000000001;1.0853899999999999
Data1;43;8.60233;1.15896
Data1;135;14.76482;1.06797
Data1;45;9.21954;1.12932
Data1;103;13.92839;1.31641
Data1;88;13.45362;1.36874
Data1;45;8.60233;1.0881
Data1;136;14.42221;1.0379
Data1;42;8.60233;1.10491
Data1;112;17.02939;1.94128
Data1;202;21.54066;1.66822
Data1;82;11.6619;1.04301
Data1;87;13.0;1.30616
Data1;68;10.81665;1.07776
Data1;145;14.76482;1.04176
Data1;58;10.04988;1.06505
Data1;522;34.52535;1.815
Data1;22;7.07107;1.20841
Data1;84;11.6619;1.04435
Data1;256;19.72308;1.07807
Data1;172;20.61553;1.95177
Data1;28;7.07107;1.00496
Data1;66;10.295630000000001;1.02833
Data1;193;17.49286;1.11408
Data1;24;6.7082;1.08815
Data1;56;10.0;1.14832
Data1;36;8.06226;1.08297
Data1;23;7.07107;1.22964
Data1;39;8.48528;1.04368
Data1;112;17.11724;2.11748
Data1;28;7.07107;1.00496
Data1;34;7.81025;1.14049
Data1;105;13.0384;1.10429
Data1;123;13.892439999999999;1.0373299999999999
Data1;171;22.671570000000003;2.1993
Data1;222;18.02776;1.00753
